event_id,order_id,status,event_timestamp,updated_by,rto_status
EVT00021345,ORD0003565,RTO In Transit,04-08-2026 18:35,Courier Partner,RTO
EVT00021346,ORD0003566,Order Placed,25-04-2026 16:13,System,Non-RTO
EVT00021347,ORD0003566,Packed,26-04-2026 00:13,Seller Panel,Non-RTO
EVT00021348,ORD0003566,Shipped,26-04-2026 06:13,Courier Partner,Non-RTO
EVT00021349,ORD0003566,Out for Delivery,01-05-2026 03:13,Courier Partner,Non-RTO
EVT00021350,ORD0003566,Delivered,01-05-2026 06:43,Courier Partner,Non-RTO
EVT00021351,ORD0003567,Order Placed,07-07-2026 19:09,System,Non-RTO
EVT00021352,ORD0003567,Packed,08-07-2026 07:09,Seller Panel,Non-RTO
EVT00021353,ORD0003567,Shipped,09-07-2026 04:09,Courier Partner,Non-RTO
EVT00021354,ORD0003567,Out for Delivery,12-07-2026 01:09,Courier Partner,Non-RTO
EVT00021355,ORD0003567,Delivered,12-07-2026 04:37,Courier Partner,Non-RTO
EVT00021356,ORD0003568,Order Placed,27-05-2026 21:43,System,Non-RTO
EVT00021357,ORD0003568,Packed,28-05-2026 10:43,Seller Panel,Non-RTO
EVT00021358,ORD0003568,Shipped,29-05-2026 15:43,Courier Partner,Non-RTO
EVT00021359,ORD0003568,Out for Delivery,02-06-2026 11:43,Courier Partner,Non-RTO
EVT00021360,ORD0003568,Delivered,02-06-2026 16:27,Courier Partner,Non-RTO
EVT00021361,ORD0003569,Order Placed,10-05-2026 21:25,System,Non-RTO
EVT00021362,ORD0003569,Packed,11-05-2026 08:25,Seller Panel,Non-RTO
EVT00021363,ORD0003569,Shipped,12-05-2026 04:25,Courier Partner,Non-RTO
EVT00021364,ORD0003569,Out for Delivery,18-05-2026 02:25,Courier Partner,Non-RTO
EVT00021365,ORD0003569,Delivery Failed,18-05-2026 04:37,Courier Partner,Non-RTO
EVT00021366,ORD0003569,Out for Delivery,19-05-2026 02:25,Courier Partner,Non-RTO
EVT00021367,ORD0003569,Delivered,19-05-2026 04:36,Courier Partner,Non-RTO
EVT00021368,ORD0003570,Order Placed,29-06-2026 16:29,System,Non-RTO
EVT00021369,ORD0003570,Packed,29-06-2026 22:29,Seller Panel,Non-RTO
EVT00021370,ORD0003570,Shipped,30-06-2026 05:29,Courier Partner,Non-RTO
EVT00021371,ORD0003570,Out for Delivery,02-07-2026 04:29,Courier Partner,Non-RTO
EVT00021372,ORD0003570,Delivery Failed,02-07-2026 05:58,Courier Partner,Non-RTO
EVT00021373,ORD0003570,Out for Delivery,05-07-2026 04:29,Courier Partner,Non-RTO
EVT00021374,ORD0003570,Delivery Failed,05-07-2026 06:27,Courier Partner,Non-RTO
EVT00021375,ORD0003570,RTO Initiated,07-07-2026 06:27,Courier Partner,RTO
EVT00021376,ORD0003570,RTO In Transit,09-07-2026 06:27,Courier Partner,RTO
EVT00021377,ORD0003570,RTO Received at Warehouse,13-07-2026 06:27,Seller Panel,RTO
EVT00021378,ORD0003571,Order Placed,03-03-2026 14:17,System,Non-RTO
EVT00021379,ORD0003571,Packed,04-03-2026 06:17,Seller Panel,Non-RTO
EVT00021380,ORD0003571,Shipped,04-03-2026 12:17,Courier Partner,Non-RTO
EVT00021381,ORD0003571,Out for Delivery,09-03-2026 10:17,Courier Partner,Non-RTO
EVT00021382,ORD0003571,Delivered,09-03-2026 12:46,Courier Partner,Non-RTO
EVT00021383,ORD0003572,Order Placed,26-05-2026 21:42,System,Non-RTO
EVT00021384,ORD0003572,Packed,27-05-2026 15:42,Seller Panel,Non-RTO
EVT00021385,ORD0003572,Shipped,28-05-2026 08:42,Courier Partner,Non-RTO
EVT00021386,ORD0003572,Out for Delivery,05-06-2026 07:42,Courier Partner,Non-RTO
EVT00021387,ORD0003572,Delivered,05-06-2026 10:08,Courier Partner,Non-RTO
EVT00021388,ORD0003573,Order Placed,20-07-2026 17:47,System,Non-RTO
EVT00021389,ORD0003573,Packed,20-07-2026 22:47,Seller Panel,Non-RTO
EVT00021390,ORD0003573,Shipped,21-07-2026 09:47,Courier Partner,Non-RTO
EVT00021391,ORD0003573,Out for Delivery,25-07-2026 05:47,Courier Partner,Non-RTO
EVT00021392,ORD0003573,Delivered,25-07-2026 10:38,Courier Partner,Non-RTO
EVT00021393,ORD0003574,Order Placed,23-03-2026 21:22,System,Non-RTO
EVT00021394,ORD0003574,Packed,24-03-2026 01:22,Seller Panel,Non-RTO
EVT00021395,ORD0003574,Shipped,25-03-2026 00:22,Courier Partner,Non-RTO
EVT00021396,ORD0003574,Out for Delivery,29-03-2026 22:22,Courier Partner,Non-RTO
EVT00021397,ORD0003574,Delivery Failed,30-03-2026 00:28,Courier Partner,Non-RTO
EVT00021398,ORD0003574,Out for Delivery,30-03-2026 21:22,Courier Partner,Non-RTO
EVT00021399,ORD0003574,Delivery Failed,31-03-2026 00:45,Courier Partner,Non-RTO
EVT00021400,ORD0003574,Out for Delivery,02-04-2026 21:22,Courier Partner,Non-RTO
EVT00021401,ORD0003574,Delivery Failed,03-04-2026 00:40,Courier Partner,Non-RTO
EVT00021402,ORD0003574,RTO Initiated,04-04-2026 05:40,Courier Partner,RTO
EVT00021403,ORD0003574,RTO In Transit,08-04-2026 05:40,Courier Partner,RTO
EVT00021404,ORD0003574,RTO Received at Warehouse,11-04-2026 05:40,Seller Panel,RTO
EVT00021405,ORD0003575,Order Placed,14-02-2026 23:44,System,Non-RTO
EVT00021406,ORD0003575,Packed,15-02-2026 07:44,Seller Panel,Non-RTO
EVT00021407,ORD0003575,Shipped,15-02-2026 20:44,Courier Partner,Non-RTO
EVT00021408,ORD0003575,Out for Delivery,18-02-2026 18:44,Courier Partner,Non-RTO
EVT00021409,ORD0003575,Delivery Failed,18-02-2026 21:16,Courier Partner,Non-RTO
EVT00021410,ORD0003575,Out for Delivery,19-02-2026 17:44,Courier Partner,Non-RTO
EVT00021411,ORD0003575,Delivery Failed,19-02-2026 21:10,Courier Partner,Non-RTO
EVT00021412,ORD0003575,Out for Delivery,21-02-2026 17:44,Courier Partner,Non-RTO
EVT00021413,ORD0003575,Delivered,21-02-2026 22:11,Courier Partner,Non-RTO
EVT00021414,ORD0003576,Order Placed,01-04-2026 13:45,System,Non-RTO
EVT00021415,ORD0003576,Packed,02-04-2026 01:45,Seller Panel,Non-RTO
EVT00021416,ORD0003576,Shipped,02-04-2026 19:45,Courier Partner,Non-RTO
EVT00021417,ORD0003576,Out for Delivery,08-04-2026 15:45,Courier Partner,Non-RTO
EVT00021418,ORD0003576,Delivered,08-04-2026 19:58,Courier Partner,Non-RTO
EVT00021419,ORD0003577,Order Placed,05-06-2026 19:00,System,Non-RTO
EVT00021420,ORD0003577,Packed,06-06-2026 12:00,Seller Panel,Non-RTO
EVT00021421,ORD0003577,Shipped,07-06-2026 04:00,Courier Partner,Non-RTO
EVT00021422,ORD0003577,Out for Delivery,15-06-2026 00:00,Courier Partner,Non-RTO
EVT00021423,ORD0003577,Delivered,15-06-2026 04:57,Courier Partner,Non-RTO
EVT00021424,ORD0003578,Order Placed,19-04-2026 17:45,System,Non-RTO
EVT00021425,ORD0003578,Packed,19-04-2026 22:45,Seller Panel,Non-RTO
EVT00021426,ORD0003578,Shipped,20-04-2026 14:45,Courier Partner,Non-RTO
EVT00021427,ORD0003578,Out for Delivery,24-04-2026 11:45,Courier Partner,Non-RTO
EVT00021428,ORD0003578,Delivery Failed,24-04-2026 15:19,Courier Partner,Non-RTO
EVT00021429,ORD0003578,Out for Delivery,26-04-2026 12:45,Courier Partner,Non-RTO
EVT00021430,ORD0003578,Delivery Failed,26-04-2026 15:11,Courier Partner,Non-RTO
EVT00021431,ORD0003578,Out for Delivery,28-04-2026 12:45,Courier Partner,Non-RTO
EVT00021432,ORD0003578,Delivery Failed,28-04-2026 15:22,Courier Partner,Non-RTO
EVT00021433,ORD0003578,RTO Initiated,30-04-2026 00:22,Courier Partner,RTO
EVT00021434,ORD0003578,RTO In Transit,04-05-2026 00:22,Courier Partner,RTO
EVT00021435,ORD0003578,RTO Received at Warehouse,06-05-2026 00:22,Seller Panel,RTO
EVT00021436,ORD0003579,Order Placed,17-04-2026 21:34,System,Non-RTO
EVT00021437,ORD0003579,Packed,18-04-2026 14:34,Seller Panel,Non-RTO
EVT00021438,ORD0003579,Shipped,19-04-2026 09:34,Courier Partner,Non-RTO
EVT00021439,ORD0003579,Out for Delivery,22-04-2026 07:34,Courier Partner,Non-RTO
EVT00021440,ORD0003579,Delivered,22-04-2026 10:21,Courier Partner,Non-RTO
EVT00021441,ORD0003580,Order Placed,28-06-2026 18:47,System,Non-RTO
EVT00021442,ORD0003580,Packed,29-06-2026 04:47,Seller Panel,Non-RTO
EVT00021443,ORD0003580,Shipped,29-06-2026 11:47,Courier Partner,Non-RTO
EVT00021444,ORD0003580,Out for Delivery,02-07-2026 10:47,Courier Partner,Non-RTO
EVT00021445,ORD0003580,Delivered,02-07-2026 12:11,Courier Partner,Non-RTO
EVT00021446,ORD0003581,Order Placed,26-03-2026 19:43,System,Non-RTO
EVT00021447,ORD0003581,Packed,27-03-2026 15:43,Seller Panel,Non-RTO
EVT00021448,ORD0003581,Shipped,28-03-2026 18:43,Courier Partner,Non-RTO
EVT00021449,ORD0003581,Out for Delivery,01-04-2026 15:43,Courier Partner,Non-RTO
EVT00021450,ORD0003581,Delivery Failed,01-04-2026 19:26,Courier Partner,Non-RTO
EVT00021451,ORD0003581,Out for Delivery,04-04-2026 17:43,Courier Partner,Non-RTO
EVT00021452,ORD0003581,Delivery Failed,04-04-2026 19:28,Courier Partner,Non-RTO
EVT00021453,ORD0003581,Out for Delivery,05-04-2026 16:43,Courier Partner,Non-RTO
EVT00021454,ORD0003581,Delivery Failed,05-04-2026 19:36,Courier Partner,Non-RTO
EVT00021455,ORD0003581,RTO Initiated,07-04-2026 06:36,Courier Partner,RTO
EVT00021456,ORD0003581,RTO In Transit,12-04-2026 06:36,Courier Partner,RTO
EVT00021457,ORD0003581,RTO Received at Warehouse,16-04-2026 06:36,Seller Panel,RTO
EVT00021458,ORD0003582,Order Placed,27-03-2026 17:34,System,Non-RTO
EVT00021459,ORD0003582,Packed,27-03-2026 22:34,Seller Panel,Non-RTO
EVT00021460,ORD0003582,Shipped,28-03-2026 06:34,Courier Partner,Non-RTO
EVT00021461,ORD0003582,Out for Delivery,31-03-2026 04:34,Courier Partner,Non-RTO
EVT00021462,ORD0003582,Delivered,31-03-2026 07:59,Courier Partner,Non-RTO
EVT00021463,ORD0003583,Order Placed,26-06-2026 21:27,System,Non-RTO
EVT00021464,ORD0003583,Packed,27-06-2026 14:27,Seller Panel,Non-RTO
EVT00021465,ORD0003583,Shipped,28-06-2026 15:27,Courier Partner,Non-RTO
EVT00021466,ORD0003583,Out for Delivery,02-07-2026 12:27,Courier Partner,Non-RTO
EVT00021467,ORD0003583,Delivered,02-07-2026 16:42,Courier Partner,Non-RTO
EVT00021468,ORD0003584,Order Placed,03-04-2026 17:16,System,Non-RTO
EVT00021469,ORD0003584,Packed,04-04-2026 06:16,Seller Panel,Non-RTO
EVT00021470,ORD0003584,Shipped,04-04-2026 20:16,Courier Partner,Non-RTO
EVT00021471,ORD0003584,Out for Delivery,06-04-2026 18:16,Courier Partner,Non-RTO
EVT00021472,ORD0003584,Delivered,06-04-2026 20:22,Courier Partner,Non-RTO
EVT00021473,ORD0003585,Order Placed,06-04-2026 18:43,System,Non-RTO
EVT00021474,ORD0003585,Packed,07-04-2026 03:43,Seller Panel,Non-RTO
EVT00021475,ORD0003585,Shipped,07-04-2026 11:43,Courier Partner,Non-RTO
EVT00021476,ORD0003585,Out for Delivery,12-04-2026 09:43,Courier Partner,Non-RTO
EVT00021477,ORD0003585,Delivered,12-04-2026 12:51,Courier Partner,Non-RTO
EVT00021478,ORD0003586,Order Placed,27-02-2026 23:10,System,Non-RTO
EVT00021479,ORD0003586,Packed,28-02-2026 05:10,Seller Panel,Non-RTO
EVT00021480,ORD0003586,Shipped,28-02-2026 17:10,Courier Partner,Non-RTO
EVT00021481,ORD0003586,Out for Delivery,02-03-2026 16:10,Courier Partner,Non-RTO
EVT00021482,ORD0003586,Delivered,02-03-2026 17:36,Courier Partner,Non-RTO
EVT00021483,ORD0003587,Order Placed,04-05-2026 13:32,System,Non-RTO
EVT00021484,ORD0003587,Packed,05-05-2026 02:32,Seller Panel,Non-RTO
EVT00021485,ORD0003587,Shipped,06-05-2026 02:32,Courier Partner,Non-RTO
EVT00021486,ORD0003587,Out for Delivery,11-05-2026 00:32,Courier Partner,Non-RTO
EVT00021487,ORD0003587,Delivered,11-05-2026 03:09,Courier Partner,Non-RTO
EVT00021488,ORD0003588,Order Placed,20-05-2026 19:57,System,Non-RTO
EVT00021489,ORD0003588,Packed,21-05-2026 07:57,Seller Panel,Non-RTO
EVT00021490,ORD0003588,Shipped,22-05-2026 01:57,Courier Partner,Non-RTO
EVT00021491,ORD0003588,Out for Delivery,28-05-2026 00:57,Courier Partner,Non-RTO
EVT00021492,ORD0003588,Delivery Failed,28-05-2026 02:13,Courier Partner,Non-RTO
EVT00021493,ORD0003588,Out for Delivery,28-05-2026 21:57,Courier Partner,Non-RTO
EVT00021494,ORD0003588,Delivery Failed,29-05-2026 02:33,Courier Partner,Non-RTO
EVT00021495,ORD0003588,RTO Initiated,30-05-2026 03:33,Courier Partner,RTO
EVT00021496,ORD0003588,RTO In Transit,03-06-2026 03:33,Courier Partner,RTO
EVT00021497,ORD0003588,RTO Received at Warehouse,06-06-2026 03:33,Seller Panel,RTO
EVT00021498,ORD0003589,Order Placed,08-05-2026 19:57,System,Non-RTO
EVT00021499,ORD0003589,Packed,09-05-2026 02:57,Seller Panel,Non-RTO
EVT00021500,ORD0003589,Shipped,09-05-2026 22:57,Courier Partner,Non-RTO
EVT00021501,ORD0003589,Out for Delivery,13-05-2026 18:57,Courier Partner,Non-RTO
EVT00021502,ORD0003589,Delivery Failed,13-05-2026 23:09,Courier Partner,Non-RTO
EVT00021503,ORD0003589,Out for Delivery,16-05-2026 19:57,Courier Partner,Non-RTO
EVT00021504,ORD0003589,Delivery Failed,16-05-2026 23:12,Courier Partner,Non-RTO
EVT00021505,ORD0003589,Out for Delivery,18-05-2026 21:57,Courier Partner,Non-RTO
EVT00021506,ORD0003589,Delivery Failed,18-05-2026 23:44,Courier Partner,Non-RTO
EVT00021507,ORD0003589,RTO Initiated,20-05-2026 15:44,Courier Partner,RTO
EVT00021508,ORD0003589,RTO In Transit,23-05-2026 15:44,Courier Partner,RTO
EVT00021509,ORD0003589,RTO Received at Warehouse,27-05-2026 15:44,Seller Panel,RTO
EVT00021510,ORD0003590,Order Placed,08-02-2026 15:39,System,Non-RTO
EVT00021511,ORD0003590,Packed,09-02-2026 07:39,Seller Panel,Non-RTO
EVT00021512,ORD0003590,Shipped,09-02-2026 21:39,Courier Partner,Non-RTO
EVT00021513,ORD0003590,Out for Delivery,15-02-2026 19:39,Courier Partner,Non-RTO
EVT00021514,ORD0003590,Delivered,15-02-2026 21:52,Courier Partner,Non-RTO
EVT00021515,ORD0003591,Order Placed,24-04-2026 19:25,System,Non-RTO
EVT00021516,ORD0003591,Packed,25-04-2026 02:25,Seller Panel,Non-RTO
EVT00021517,ORD0003591,Shipped,25-04-2026 16:25,Courier Partner,Non-RTO
EVT00021518,ORD0003591,Out for Delivery,02-05-2026 14:25,Courier Partner,Non-RTO
EVT00021519,ORD0003591,Delivered,02-05-2026 17:36,Courier Partner,Non-RTO
EVT00021520,ORD0003592,Order Placed,28-05-2026 20:45,System,Non-RTO
EVT00021521,ORD0003592,Packed,29-05-2026 05:45,Seller Panel,Non-RTO
EVT00021522,ORD0003592,Shipped,30-05-2026 04:45,Courier Partner,Non-RTO
EVT00021523,ORD0003592,Out for Delivery,05-06-2026 01:45,Courier Partner,Non-RTO
EVT00021524,ORD0003592,Delivered,05-06-2026 06:04,Courier Partner,Non-RTO
EVT00021525,ORD0003593,Order Placed,01-07-2026 23:49,System,Non-RTO
EVT00021526,ORD0003593,Packed,02-07-2026 17:49,Seller Panel,Non-RTO
EVT00021527,ORD0003593,Shipped,03-07-2026 03:49,Courier Partner,Non-RTO
EVT00021528,ORD0003593,Out for Delivery,07-07-2026 00:49,Courier Partner,Non-RTO
EVT00021529,ORD0003593,Delivered,07-07-2026 03:56,Courier Partner,Non-RTO
EVT00021530,ORD0003594,Order Placed,04-07-2026 23:38,System,Non-RTO
EVT00021531,ORD0003594,Packed,05-07-2026 08:38,Seller Panel,Non-RTO
EVT00021532,ORD0003594,Shipped,06-07-2026 13:38,Courier Partner,Non-RTO
EVT00021533,ORD0003594,Out for Delivery,08-07-2026 11:38,Courier Partner,Non-RTO
EVT00021534,ORD0003594,Delivery Failed,08-07-2026 14:36,Courier Partner,Non-RTO
EVT00021535,ORD0003594,Out for Delivery,11-07-2026 09:38,Courier Partner,Non-RTO
EVT00021536,ORD0003594,Delivery Failed,11-07-2026 14:34,Courier Partner,Non-RTO
EVT00021537,ORD0003594,Out for Delivery,13-07-2026 11:38,Courier Partner,Non-RTO
EVT00021538,ORD0003594,Delivery Failed,13-07-2026 14:35,Courier Partner,Non-RTO
EVT00021539,ORD0003594,Out for Delivery,15-07-2026 09:38,Courier Partner,Non-RTO
EVT00021540,ORD0003594,Delivered,15-07-2026 13:50,Courier Partner,Non-RTO
EVT00021541,ORD0003595,Order Placed,23-05-2026 21:49,System,Non-RTO
EVT00021542,ORD0003595,Packed,24-05-2026 12:49,Seller Panel,Non-RTO
EVT00021543,ORD0003595,Shipped,25-05-2026 06:49,Courier Partner,Non-RTO
EVT00021544,ORD0003595,Out for Delivery,29-05-2026 05:49,Courier Partner,Non-RTO
EVT00021545,ORD0003595,Delivered,29-05-2026 07:17,Courier Partner,Non-RTO
EVT00021546,ORD0003596,Order Placed,11-04-2026 12:04,System,Non-RTO
EVT00021547,ORD0003596,Cancelled by Seller,11-04-2026 15:04,Seller Panel,Non-RTO
EVT00021548,ORD0003597,Order Placed,21-04-2026 16:48,System,Non-RTO
EVT00021549,ORD0003597,Packed,22-04-2026 00:48,Seller Panel,Non-RTO
EVT00021550,ORD0003597,Shipped,22-04-2026 07:48,Courier Partner,Non-RTO
EVT00021551,ORD0003597,Out for Delivery,23-04-2026 04:48,Courier Partner,Non-RTO
EVT00021552,ORD0003597,Delivered,23-04-2026 09:10,Courier Partner,Non-RTO
EVT00021553,ORD0003598,Order Placed,24-06-2026 19:20,System,Non-RTO
EVT00021554,ORD0003598,Packed,25-06-2026 02:20,Seller Panel,Non-RTO
EVT00021555,ORD0003598,Shipped,26-06-2026 06:20,Courier Partner,Non-RTO
EVT00021556,ORD0003598,Out for Delivery,29-06-2026 02:20,Courier Partner,Non-RTO
EVT00021557,ORD0003598,Delivered,29-06-2026 06:33,Courier Partner,Non-RTO
EVT00021558,ORD0003599,Order Placed,09-05-2026 19:29,System,Non-RTO
EVT00021559,ORD0003599,Packed,10-05-2026 03:29,Seller Panel,Non-RTO
EVT00021560,ORD0003599,Shipped,10-05-2026 12:29,Courier Partner,Non-RTO
EVT00021561,ORD0003599,Out for Delivery,12-05-2026 10:29,Courier Partner,Non-RTO
EVT00021562,ORD0003599,Delivered,12-05-2026 13:39,Courier Partner,Non-RTO
EVT00021563,ORD0003600,Order Placed,15-07-2026 19:51,System,Non-RTO
EVT00021564,ORD0003600,Packed,16-07-2026 12:51,Seller Panel,Non-RTO
EVT00021565,ORD0003600,Shipped,17-07-2026 11:51,Courier Partner,Non-RTO
EVT00021566,ORD0003600,Out for Delivery,21-07-2026 09:51,Courier Partner,Non-RTO
EVT00021567,ORD0003600,Delivered,21-07-2026 12:12,Courier Partner,Non-RTO
EVT00021568,ORD0003601,Order Placed,05-04-2026 20:23,System,Non-RTO
EVT00021569,ORD0003601,Packed,06-04-2026 11:23,Seller Panel,Non-RTO
EVT00021570,ORD0003601,Shipped,07-04-2026 11:23,Courier Partner,Non-RTO
EVT00021571,ORD0003601,Out for Delivery,09-04-2026 10:23,Courier Partner,Non-RTO
EVT00021572,ORD0003601,Delivery Failed,09-04-2026 11:57,Courier Partner,Non-RTO
EVT00021573,ORD0003601,Out for Delivery,11-04-2026 10:23,Courier Partner,Non-RTO
EVT00021574,ORD0003601,Delivery Failed,11-04-2026 11:36,Courier Partner,Non-RTO
EVT00021575,ORD0003601,Out for Delivery,13-04-2026 08:23,Courier Partner,Non-RTO
EVT00021576,ORD0003601,Delivered,13-04-2026 12:20,Courier Partner,Non-RTO
EVT00021577,ORD0003602,Order Placed,17-06-2026 22:16,System,Non-RTO
EVT00021578,ORD0003602,Packed,18-06-2026 09:16,Seller Panel,Non-RTO
EVT00021579,ORD0003602,Shipped,18-06-2026 23:16,Courier Partner,Non-RTO
EVT00021580,ORD0003602,Out for Delivery,19-06-2026 20:16,Courier Partner,Non-RTO
EVT00021581,ORD0003602,Delivery Failed,19-06-2026 23:46,Courier Partner,Non-RTO
EVT00021582,ORD0003602,Out for Delivery,21-06-2026 19:16,Courier Partner,Non-RTO
EVT00021583,ORD0003602,Delivered,22-06-2026 00:31,Courier Partner,Non-RTO
EVT00021584,ORD0003603,Order Placed,11-06-2026 20:03,System,Non-RTO
EVT00021585,ORD0003603,Cancelled by Seller,13-06-2026 01:03,Seller Panel,Non-RTO
EVT00021586,ORD0003604,Order Placed,08-07-2026 21:44,System,Non-RTO
EVT00021587,ORD0003604,Packed,09-07-2026 06:44,Seller Panel,Non-RTO
EVT00021588,ORD0003604,Shipped,09-07-2026 23:44,Courier Partner,Non-RTO
EVT00021589,ORD0003604,Out for Delivery,10-07-2026 21:44,Courier Partner,Non-RTO
EVT00021590,ORD0003604,Delivered,11-07-2026 00:05,Courier Partner,Non-RTO
EVT00021591,ORD0003605,Order Placed,15-02-2026 20:21,System,Non-RTO
EVT00021592,ORD0003605,Packed,16-02-2026 16:21,Seller Panel,Non-RTO
EVT00021593,ORD0003605,Shipped,17-02-2026 02:21,Courier Partner,Non-RTO
EVT00021594,ORD0003605,Out for Delivery,21-02-2026 00:21,Courier Partner,Non-RTO
EVT00021595,ORD0003605,Delivery Failed,21-02-2026 03:10,Courier Partner,Non-RTO
EVT00021596,ORD0003605,Out for Delivery,23-02-2026 01:21,Courier Partner,Non-RTO
EVT00021597,ORD0003605,Delivery Failed,23-02-2026 03:20,Courier Partner,Non-RTO
EVT00021598,ORD0003605,Out for Delivery,24-02-2026 01:21,Courier Partner,Non-RTO
EVT00021599,ORD0003605,Delivery Failed,24-02-2026 03:07,Courier Partner,Non-RTO
EVT00021600,ORD0003605,RTO Initiated,26-02-2026 00:07,Courier Partner,RTO
EVT00021601,ORD0003605,RTO In Transit,02-03-2026 00:07,Courier Partner,RTO
EVT00021602,ORD0003605,RTO Received at Warehouse,04-03-2026 00:07,Seller Panel,RTO
EVT00021603,ORD0003606,Order Placed,09-05-2026 12:21,System,Non-RTO
EVT00021604,ORD0003606,Packed,10-05-2026 04:21,Seller Panel,Non-RTO
EVT00021605,ORD0003606,Shipped,10-05-2026 10:21,Courier Partner,Non-RTO
EVT00021606,ORD0003606,Out for Delivery,14-05-2026 07:21,Courier Partner,Non-RTO
EVT00021607,ORD0003606,Delivered,14-05-2026 10:44,Courier Partner,Non-RTO
EVT00021608,ORD0003607,Order Placed,28-04-2026 15:46,System,Non-RTO
EVT00021609,ORD0003607,Packed,28-04-2026 22:46,Seller Panel,Non-RTO
EVT00021610,ORD0003607,Shipped,29-04-2026 12:46,Courier Partner,Non-RTO
EVT00021611,ORD0003607,Out for Delivery,04-05-2026 11:46,Courier Partner,Non-RTO
EVT00021612,ORD0003607,Delivery Failed,04-05-2026 13:28,Courier Partner,Non-RTO
EVT00021613,ORD0003607,Out for Delivery,05-05-2026 10:46,Courier Partner,Non-RTO
EVT00021614,ORD0003607,Delivery Failed,05-05-2026 12:54,Courier Partner,Non-RTO
EVT00021615,ORD0003607,Out for Delivery,07-05-2026 09:46,Courier Partner,Non-RTO
EVT00021616,ORD0003607,Delivered,07-05-2026 13:45,Courier Partner,Non-RTO
EVT00021617,ORD0003608,Order Placed,30-06-2026 19:40,System,Non-RTO
EVT00021618,ORD0003608,Packed,01-07-2026 14:40,Seller Panel,Non-RTO
EVT00021619,ORD0003608,Shipped,02-07-2026 09:40,Courier Partner,Non-RTO
EVT00021620,ORD0003608,Out for Delivery,06-07-2026 05:40,Courier Partner,Non-RTO
EVT00021621,ORD0003608,Delivery Failed,06-07-2026 09:47,Courier Partner,Non-RTO
EVT00021622,ORD0003608,Out for Delivery,08-07-2026 05:40,Courier Partner,Non-RTO
EVT00021623,ORD0003608,Delivery Failed,08-07-2026 10:20,Courier Partner,Non-RTO
EVT00021624,ORD0003608,Out for Delivery,11-07-2026 08:40,Courier Partner,Non-RTO
EVT00021625,ORD0003608,Delivered,11-07-2026 11:10,Courier Partner,Non-RTO
EVT00021626,ORD0003609,Order Placed,23-05-2026 19:53,System,Non-RTO
