attempt_id,order_id,attempt_number,attempt_date_time,attempt_status,remarks,otp_shared
ATT0001375,ORD0001019,1,05-03-2026 06:02,Delivered,Delivered Successfully,
ATT0001376,ORD0001020,1,06-07-2026 18:37,Delivered,Delivered Successfully,N
ATT0001377,ORD0001021,1,01-05-2026 20:30,Delivered,N/A,
ATT0001378,ORD0001024,1,29-07-2026 15:08,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001379,ORD0001024,2,30-07-2026 15:08,Delivered,Handed To Customer,
ATT0001380,ORD0001025,1,27-05-2026 16:46,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001381,ORD0001025,2,30-05-2026 16:46,Delivered,Delivered Successfully,
ATT0001382,ORD0001027,1,02-03-2026 04:31,Delivered,Handed To Customer,
ATT0001383,ORD0001028,1,09-07-2026 19:49,Delivered,"Delivered, Otp Verified",
ATT0001384,ORD0001029,1,20-02-2026 17:22,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001385,ORD0001029,2,22-02-2026 17:22,Delivered,Handed To Customer,
ATT0001386,ORD0001030,1,26-02-2026 12:36,Delivered,N/A,Y
ATT0001387,ORD0001031,1,29-06-2026 07:56,Delivered,"Delivered, Otp Verified",Y
ATT0001388,ORD0001032,1,16-07-2026 09:40,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001389,ORD0001032,2,17-07-2026 09:40,Delivered,Handed To Customer,
ATT0001390,ORD0001033,1,30-05-2026 21:24,Delivered,"Delivered, Otp Verified",
ATT0001391,ORD0001034,1,23-06-2026 06:28,Delivered,N/A,
ATT0001392,ORD0001035,1,03-07-2026 12:58,Delivered,Handed To Customer,
ATT0001393,ORD0001036,1,19-04-2026 18:05,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001394,ORD0001036,2,20-04-2026 18:05,Delivered,Handed To Customer,
ATT0001395,ORD0001037,1,02-05-2026 01:25,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001396,ORD0001038,1,10-04-2026 20:25,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001397,ORD0001038,2,12-04-2026 20:25,Delivered,"Delivered, Otp Verified",
ATT0001398,ORD0001039,1,15-03-2026 21:51,Delivered,Delivered Successfully,
ATT0001399,ORD0001041,1,07-03-2026 03:26,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001400,ORD0001041,2,08-03-2026 03:26,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001401,ORD0001042,1,19-05-2026 19:16,Delivered,Handed To Customer,N
ATT0001402,ORD0001044,1,26-04-2026 11:26,Delivered,"Delivered, Otp Verified",
ATT0001403,ORD0001045,1,12-06-2026 17:59,Delivered,N/A,
ATT0001404,ORD0001046,1,23-05-2026 12:14,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001405,ORD0001047,1,14-02-2026 18:53,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001406,ORD0001047,2,15-02-2026 18:53,Delivered,Handed To Customer,
ATT0001407,ORD0001048,1,14-06-2026 06:48,Delivered,Handed To Customer,
ATT0001408,ORD0001049,1,01-03-2026 15:48,Delivered,N/A,N
ATT0001409,ORD0001050,1,22-07-2026 14:19,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001410,ORD0001052,1,02-08-2026 10:32,Delivered,Handed To Customer,
ATT0001411,ORD0001053,1,17-02-2026 08:16,Delivered,Handed To Customer,
ATT0001412,ORD0001054,1,02-04-2026 19:15,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001413,ORD0001054,2,04-04-2026 19:15,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001414,ORD0001054,3,05-04-2026 19:15,Delivered,Delivered Successfully,Y
ATT0001415,ORD0001056,1,04-07-2026 08:50,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001416,ORD0001056,2,06-07-2026 08:50,Delivered,N/A,Y
ATT0001417,ORD0001057,1,25-02-2026 22:40,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001418,ORD0001057,2,26-02-2026 22:40,Delivered,"Delivered, Otp Verified",
ATT0001419,ORD0001058,1,03-05-2026 06:40,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001420,ORD0001058,2,04-05-2026 06:40,Delivered,"Delivered, Otp Verified",
ATT0001421,ORD0001059,1,28-05-2026 12:51,Refused - COD Amount Not Ready,"Customer  Not  Ready  With  Cash,  Asked  To  Reattempt",
ATT0001422,ORD0001059,2,31-05-2026 12:51,Delivered,N/A,N
ATT0001423,ORD0001060,1,11-02-2026 06:41,Delivered,Handed To Customer,
ATT0001424,ORD0001061,1,06-03-2026 10:52,Delivered,N/A,
ATT0001425,ORD0001062,1,15-04-2026 23:24,Delivered,Handed To Customer,
ATT0001426,ORD0001063,1,21-04-2026 15:11,Delivered,"Delivered, Otp Verified",Y
ATT0001427,ORD0001064,1,17-05-2026 07:23,Delivered,Delivered Successfully,N
ATT0001428,ORD0001065,1,09-03-2026 03:25,Delivered,Delivered Successfully,
ATT0001429,ORD0001066,1,26-07-2026 14:42,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001430,ORD0001066,2,28-07-2026 14:42,Customer Not Available," Cust Nt Avl, Will Retry Next Day ",
ATT0001431,ORD0001066,3,29-07-2026 14:42,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001432,ORD0001066,4,01-08-2026 14:42,Delivered,"Delivered, Otp Verified",Y
ATT0001433,ORD0001067,1,28-06-2026 20:51,Delivered,Handed To Customer,Y
ATT0001434,ORD0001068,1,03-06-2026 17:30,Delivered,"Delivered, Otp Verified",
ATT0001435,ORD0001069,1,09-06-2026 06:19,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001436,ORD0001069,2,12-06-2026 06:19,Delivered,Handed To Customer,N
ATT0001437,ORD0001070,1,19-02-2026 08:58,Delivered,"Delivered, Otp Verified",
ATT0001438,ORD0001071,1,16-07-2026 11:49,Refused - COD Amount Not Ready,"Customer  Not  Ready  With  Cash,  Asked  To  Reattempt",
ATT0001439,ORD0001071,2,18-07-2026 11:49,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001440,ORD0001071,3,21-07-2026 11:49,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001441,ORD0001072,1,16-04-2026 16:27,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001442,ORD0001072,2,18-04-2026 16:27,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001443,ORD0001072,3,21-04-2026 16:27,Delivered,N/A,
ATT0001444,ORD0001073,1,06-05-2026 20:17,Delivered,N/A,
ATT0001445,ORD0001074,1,05-07-2026 08:26,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001446,ORD0001074,2,07-07-2026 08:26,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001447,ORD0001074,3,08-07-2026 08:26,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001448,ORD0001076,1,19-04-2026 19:33,Delivered,Handed To Customer,Y
ATT0001449,ORD0001077,1,26-02-2026 11:49,Delivered,"Delivered, Otp Verified",
ATT0001450,ORD0001078,1,08-03-2026 11:08,Delivered,Delivered Successfully,
ATT0001451,ORD0001080,1,20-02-2026 08:02,Delivered,Handed To Customer,
ATT0001452,ORD0001081,1,26-06-2026 19:42,Delivered,Delivered Successfully,
ATT0001453,ORD0001082,1,19-02-2026 01:55,Refused - COD Amount Not Ready,"Customer  Not  Ready  With  Cash,  Asked  To  Reattempt",
ATT0001454,ORD0001082,2,22-02-2026 01:55,Delivered,Handed To Customer,N
ATT0001455,ORD0001083,1,12-04-2026 01:56,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001456,ORD0001084,1,30-05-2026 23:14,Delivered,Delivered Successfully,
ATT0001457,ORD0001085,1,28-02-2026 05:11,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001458,ORD0001085,2,02-03-2026 05:11,Delivered,Delivered Successfully,
ATT0001459,ORD0001086,1,05-05-2026 00:42,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001460,ORD0001086,2,08-05-2026 00:42,Delivered,Delivered Successfully,N
ATT0001461,ORD0001087,1,02-04-2026 18:08,Delivered,Delivered Successfully,
ATT0001462,ORD0001088,1,17-05-2026 02:43,Delivered,Delivered Successfully,Y
ATT0001463,ORD0001089,1,22-03-2026 12:51,Delivered,N/A,
ATT0001464,ORD0001090,1,22-05-2026 02:41,Delivered,"Delivered, Otp Verified",
ATT0001465,ORD0001091,1,12-03-2026 05:04,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001466,ORD0001091,2,13-03-2026 05:04,Delivered,"Delivered, Otp Verified",
ATT0001467,ORD0001092,1,25-04-2026 20:07,Delivered,Delivered Successfully,
ATT0001468,ORD0001093,1,28-07-2026 07:30,Delivered,N/A,N
ATT0001469,ORD0001094,1,17-02-2026 23:17,Delivered,Delivered Successfully,
ATT0001470,ORD0001095,1,27-06-2026 18:16,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001471,ORD0001095,2,30-06-2026 18:16,Delivered,"Delivered, Otp Verified",
ATT0001472,ORD0001096,1,26-04-2026 00:28,Delivered,Delivered Successfully,
ATT0001473,ORD0001097,1,15-05-2026 20:07,Delivered,"Delivered, Otp Verified",
ATT0001474,ORD0001098,1,23-03-2026 06:21,Delivered,Delivered Successfully,
ATT0001475,ORD0001099,1,15-06-2026 09:01,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001476,ORD0001100,1,10-05-2026 20:54,Delivered,"Delivered, Otp Verified",
ATT0001477,ORD0001101,1,20-02-2026 06:01,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001478,ORD0001101,2,21-02-2026 06:01,Refused - COD Amount Not Ready,"Customer  Not  Ready  With  Cash,  Asked  To  Reattempt",
ATT0001479,ORD0001102,1,14-06-2026 16:04,Delivered,Handed To Customer,
ATT0001480,ORD0001103,1,21-03-2026 16:16,Delivered,"Delivered, Otp Verified",
ATT0001481,ORD0001104,1,27-03-2026 11:14,Delivered,Handed To Customer,
ATT0001482,ORD0001105,1,01-06-2026 10:05,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001483,ORD0001105,2,02-06-2026 10:05,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001484,ORD0001105,3,05-06-2026 10:05,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001485,ORD0001106,1,02-08-2026 03:00,Delivered,"Delivered, Otp Verified",
ATT0001486,ORD0001107,1,07-02-2026 16:37,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001487,ORD0001107,2,08-02-2026 16:37,Delivered,N/A,Y
ATT0001488,ORD0001108,1,31-07-2026 12:13,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001489,ORD0001109,1,24-07-2026 04:36,Delivered,"Delivered, Otp Verified",
ATT0001490,ORD0001110,1,29-04-2026 09:41,Delivered,"Delivered, Otp Verified",
ATT0001491,ORD0001111,1,14-04-2026 12:34,Delivered,N/A,N
ATT0001492,ORD0001112,1,09-04-2026 11:42,Delivered,Delivered Successfully,
ATT0001493,ORD0001113,1,12-03-2026 14:09,Delivered,Delivered Successfully,
ATT0001494,ORD0001114,1,18-03-2026 21:04,Delivered,Handed To Customer,Y
ATT0001495,ORD0001115,1,20-05-2026 15:59,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001496,ORD0001115,2,23-05-2026 15:59,Delivered,N/A,
ATT0001497,ORD0001116,1,20-04-2026 01:26,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001498,ORD0001116,2,22-04-2026 01:26,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001499,ORD0001116,3,24-04-2026 01:26,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001500,ORD0001118,1,10-07-2026 17:51,Delivered,Handed To Customer,
ATT0001501,ORD0001119,1,16-03-2026 18:41,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001502,ORD0001119,2,17-03-2026 18:41,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001503,ORD0001120,1,25-07-2026 07:18,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001504,ORD0001120,2,26-07-2026 07:18,Delivered,Delivered Successfully,Y
ATT0001505,ORD0001121,1,06-07-2026 15:28,Delivered,"Delivered, Otp Verified",
ATT0001506,ORD0001122,1,14-07-2026 07:49,Delivered,N/A,
ATT0001507,ORD0001123,1,03-08-2026 10:41,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001508,ORD0001124,1,09-03-2026 04:04,Delivered,"Delivered, Otp Verified",Y
ATT0001509,ORD0001125,1,22-03-2026 17:08,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001510,ORD0001125,2,24-03-2026 17:08,Rescheduled by Customer, Cust Asked To Deliver On Weekend ,
ATT0001511,ORD0001126,1,14-05-2026 13:54,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001512,ORD0001126,2,16-05-2026 13:54,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001513,ORD0001126,3,17-05-2026 13:54,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001514,ORD0001127,1,21-05-2026 02:59,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001515,ORD0001128,1,14-02-2026 02:50,Delivered,Delivered Successfully,
ATT0001516,ORD0001129,1,01-08-2026 05:28,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001517,ORD0001129,2,02-08-2026 05:28,Delivered,Handed To Customer,Y
ATT0001518,ORD0001131,1,13-07-2026 04:17,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001519,ORD0001131,2,16-07-2026 04:17,Delivered,Handed To Customer,N
ATT0001520,ORD0001132,1,11-04-2026 21:37,Delivered,N/A,
ATT0001521,ORD0001133,1,22-07-2026 23:15,Delivered,"Delivered, Otp Verified",
ATT0001522,ORD0001134,1,19-02-2026 20:23,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001523,ORD0001134,2,21-02-2026 20:23,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001524,ORD0001134,3,24-02-2026 20:23,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001525,ORD0001135,1,28-05-2026 22:10,Delivered,"Delivered, Otp Verified",
ATT0001526,ORD0001136,1,16-07-2026 06:14,Delivered,N/A,
ATT0001527,ORD0001137,1,11-05-2026 06:33,Delivered,Delivered Successfully,Y
ATT0001528,ORD0001138,1,11-02-2026 09:48,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001529,ORD0001138,2,12-02-2026 09:48,Delivered,N/A,Y
ATT0001530,ORD0001139,1,26-07-2026 07:04,Delivered,"Delivered, Otp Verified",
ATT0001531,ORD0001140,1,02-04-2026 17:53,Delivered,Delivered Successfully,Y
ATT0001532,ORD0001142,1,26-06-2026 04:52,Delivered,N/A,N
ATT0001533,ORD0001143,1,04-05-2026 05:16,Delivered,Handed To Customer,
ATT0001534,ORD0001144,1,07-06-2026 11:10,Delivered,Delivered Successfully,
ATT0001535,ORD0001145,1,07-07-2026 14:49,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001536,ORD0001145,2,09-07-2026 14:49,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001537,ORD0001145,3,12-07-2026 14:49,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001538,ORD0001146,1,16-06-2026 23:14,Delivered,"Delivered, Otp Verified",
ATT0001539,ORD0001147,1,17-03-2026 05:32,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001540,ORD0001147,2,18-03-2026 05:32,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001541,ORD0001147,3,19-03-2026 05:32,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001542,ORD0001147,4,20-03-2026 05:32,Delivered,"Delivered, Otp Verified",
ATT0001543,ORD0001148,1,03-08-2026 18:59,Delivered,"Delivered, Otp Verified",N
ATT0001544,ORD0001149,1,19-04-2026 06:09,Delivered,N/A,
ATT0001545,ORD0001150,1,06-02-2026 13:57,Delivered,Handed To Customer,
ATT0001546,ORD0001151,1,03-06-2026 17:31,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001547,ORD0001152,1,05-07-2026 09:27,Delivered,Handed To Customer,
ATT0001548,ORD0001153,1,07-05-2026 12:06,Delivered,N/A,
ATT0001549,ORD0001154,1,23-04-2026 09:11,Delivered,Handed To Customer,
ATT0001550,ORD0001155,1,28-05-2026 20:41,Delivered,Delivered Successfully,
ATT0001551,ORD0001156,1,23-07-2026 16:07,Delivered,N/A,
ATT0001552,ORD0001157,1,10-03-2026 06:16,Delivered,Handed To Customer,
ATT0001553,ORD0001158,1,25-05-2026 11:08,Delivered,"Delivered, Otp Verified",Y
ATT0001554,ORD0001159,1,23-05-2026 11:09,Delivered,Delivered Successfully,
ATT0001555,ORD0001160,1,23-05-2026 14:25,Delivered,Delivered Successfully,N
ATT0001556,ORD0001161,1,20-06-2026 05:51,Delivered,N/A,Y
ATT0001557,ORD0001162,1,18-02-2026 07:19,Delivered,Handed To Customer,
ATT0001558,ORD0001163,1,24-04-2026 18:48,Delivered,"Delivered, Otp Verified",Y
ATT0001559,ORD0001164,1,29-03-2026 02:15,Delivered,Delivered Successfully,N
ATT0001560,ORD0001165,1,19-07-2026 23:28,Delivered,Delivered Successfully,
ATT0001561,ORD0001166,1,04-07-2026 14:18,Delivered,N/A,
ATT0001562,ORD0001167,1,02-03-2026 13:46,Delivered,"Delivered, Otp Verified",
ATT0001563,ORD0001168,1,27-06-2026 07:21,Refused - Changed Mind,Customer  Said  Dont  Want  It  Anymore,
ATT0001564,ORD0001168,2,28-06-2026 07:21,Delivered,Delivered Successfully,N
ATT0001565,ORD0001169,1,25-02-2026 05:43,Delivered,N/A,
ATT0001566,ORD0001170,1,13-06-2026 09:36,Delivered,Handed To Customer,
ATT0001567,ORD0001171,1,06-05-2026 19:33,Delivered,"Delivered, Otp Verified",N
ATT0001568,ORD0001172,1,04-06-2026 19:10,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001569,ORD0001173,1,20-04-2026 04:12,Delivered,Handed To Customer,Y
ATT0001570,ORD0001174,1,09-04-2026 03:56,Delivered,Handed To Customer,
ATT0001571,ORD0001175,1,20-02-2026 08:41,Delivered,Handed To Customer,Y
ATT0001572,ORD0001176,1,14-07-2026 12:17,Refused - COD Amount Not Ready,"Customer Not Ready With Cash, Asked To Reattempt",
ATT0001573,ORD0001176,2,15-07-2026 12:17,Delivered,Delivered Successfully,N
ATT0001574,ORD0001177,1,15-07-2026 03:54,Delivered,Delivered Successfully,
ATT0001575,ORD0001178,1,12-07-2026 08:59,Delivered,N/A,
ATT0001576,ORD0001179,1,17-03-2026 19:36,Delivered,N/A,
ATT0001577,ORD0001181,1,15-04-2026 12:59,Delivered,N/A,N
ATT0001578,ORD0001182,1,23-06-2026 05:06,Delivered,N/A,Y
ATT0001579,ORD0001183,1,13-04-2026 17:17,Delivered,"Delivered, Otp Verified",
ATT0001580,ORD0001185,1,19-05-2026 01:20,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001581,ORD0001185,2,22-05-2026 01:20,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001582,ORD0001186,1,04-04-2026 18:18,Delivered,Handed To Customer,
ATT0001583,ORD0001187,1,17-04-2026 09:58,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001584,ORD0001187,2,19-04-2026 09:58,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001585,ORD0001187,3,21-04-2026 09:58,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001586,ORD0001187,4,22-04-2026 09:58,Delivered,Handed To Customer,Y
ATT0001587,ORD0001188,1,10-03-2026 13:22,Out of Delivery Area,"Pin  Not  Fully  Serviceable,  Ofd  Delay",
ATT0001588,ORD0001188,2,12-03-2026 13:22,Refused - Changed Mind,Customer Said Dont Want It Anymore,
ATT0001589,ORD0001189,1,22-05-2026 23:11,Delivered,N/A,N
ATT0001590,ORD0001190,1,01-04-2026 03:23,Delivered,Delivered Successfully,
ATT0001591,ORD0001191,1,15-04-2026 01:06,Delivered,Handed To Customer,N
ATT0001592,ORD0001192,1,19-05-2026 02:13,Delivered,N/A,Y
ATT0001593,ORD0001193,1,22-02-2026 03:52,Delivered,Delivered Successfully,N
ATT0001594,ORD0001194,1,23-04-2026 21:16,Delivered,N/A,
ATT0001595,ORD0001195,1,15-03-2026 21:08,Delivered,Handed To Customer,
ATT0001596,ORD0001196,1,19-04-2026 01:02,Delivered,N/A,
ATT0001597,ORD0001197,1,10-04-2026 01:53,Rescheduled by Customer,Cust  Asked  To  Deliver  On  Weekend,
ATT0001598,ORD0001197,2,11-04-2026 01:53,Delivered,N/A,
ATT0001599,ORD0001198,1,17-04-2026 14:43,Delivered,N/A,N
ATT0001600,ORD0001199,1,27-07-2026 21:32,Delivered,N/A,N
ATT0001601,ORD0001201,1,04-08-2026 14:17,Refused - COD Amount Not Ready,"Customer  Not  Ready  With  Cash,  Asked  To  Reattempt",
ATT0001602,ORD0001202,1,23-02-2026 07:13,Delivered,Delivered Successfully,
ATT0001603,ORD0001203,1,08-07-2026 08:19,Delivered,Handed To Customer,
ATT0001604,ORD0001204,1,26-03-2026 16:11,Rescheduled by Customer,Cust Asked To Deliver On Weekend,
ATT0001605,ORD0001204,2,27-03-2026 16:11,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001606,ORD0001204,3,30-03-2026 16:11,Delivered,"Delivered, Otp Verified",Y
ATT0001607,ORD0001205,1,28-07-2026 17:52,Delivered,Handed To Customer,
ATT0001608,ORD0001206,1,12-07-2026 20:25,Delivered,"Delivered, Otp Verified",
ATT0001609,ORD0001207,1,22-04-2026 17:26,Delivered,N/A,
ATT0001610,ORD0001208,1,14-02-2026 06:11,Delivered,N/A,
ATT0001611,ORD0001209,1,07-05-2026 08:42,Address Not Found,Wrong Addr / No Such Person At Location,
ATT0001612,ORD0001209,2,08-05-2026 08:42,Delivered,"Delivered, Otp Verified",Y
ATT0001613,ORD0001210,1,03-07-2026 02:49,Delivered,Delivered Successfully,Y
ATT0001614,ORD0001211,1,06-07-2026 15:37,Out of Delivery Area,"Pin  Not  Fully  Serviceable,  Ofd  Delay",
ATT0001615,ORD0001211,2,07-07-2026 15:37,Customer Not Available,"Cust Nt Avl, Will Retry Next Day",
ATT0001616,ORD0001212,1,02-04-2026 16:48,Delivered,Delivered Successfully,N
ATT0001617,ORD0001215,1,19-06-2026 07:44,Out of Delivery Area,"Pin Not Fully Serviceable, Ofd Delay",
ATT0001618,ORD0001215,2,22-06-2026 07:44,Delivered,N/A,
ATT0001619,ORD0001216,1,20-02-2026 08:54,Delivered,Delivered Successfully,
ATT0001620,ORD0001217,1,30-04-2026 15:17,Delivered,N/A,
